year,quarter,area,level_of_edu,sex,value,unit,source
2558,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,รวม,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,รวม,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,รวม,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ในเขตเทศบาล,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ในเขตเทศบาล,ประถมศึกษา,ชาย,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ในเขตเทศบาล,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,นอกเขตเทศบาล,ประถมศึกษา,รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,นอกเขตเทศบาล,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,นอกเขตเทศบาล,ประถมศึกษา,หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,รวม,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,รวม,ประถมศึกษา,ชาย,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,รวม,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ในเขตเทศบาล,ประถมศึกษา,รวม,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ในเขตเทศบาล,ประถมศึกษา,ชาย,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ในเขตเทศบาล,ประถมศึกษา,หญิง,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,นอกเขตเทศบาล,ประถมศึกษา,รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,นอกเขตเทศบาล,ประถมศึกษา,ชาย,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,นอกเขตเทศบาล,ประถมศึกษา,หญิง,0.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,รวม,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,รวม,ประถมศึกษา,ชาย,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,รวม,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ในเขตเทศบาล,ประถมศึกษา,รวม,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ในเขตเทศบาล,ประถมศึกษา,ชาย,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ในเขตเทศบาล,ประถมศึกษา,หญิง,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,นอกเขตเทศบาล,ประถมศึกษา,รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,นอกเขตเทศบาล,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,นอกเขตเทศบาล,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,รวม,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,รวม,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,รวม,ประถมศึกษา,หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,ประถมศึกษา,รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,ประถมศึกษา,หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,ประถมศึกษา,หญิง,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
